date,index_return,front_settle,oi_front,oi_front_two,flow_SVXY,flow_UVXY,flow_lower,contracts_lower,share_oi_front_lower,share_oi_front_two_lower,flow_central,contracts_central,share_oi_front_central,share_oi_front_two_central,flow_upper,contracts_upper,share_oi_front_upper,share_oi_front_two_upper
2015-07-28,-0.081208687440982,14.375,148178,210247,-123571701.09171374,-12476950.351011733,-136048651.44272548,-9464.25401340699,0.06387084461530719,0.04501493012222286,-216336567.73307618,-15049.500364040083,0.10156366237930113,0.07158009562105563,-276264390.4186969,-19218.392376952826,0.12969801439453107,0.09140864020391647
2015-07-29,-0.0170648464163823,14.075,145628,212019,-26351271.668921165,-2528283.6003469024,-28879555.269268066,-2051.8334116709107,0.014089552913388296,0.00967759215764111,-45632778.47288987,-3242.11569967246,0.022262996811550386,0.015291628107256707,-57998252.742229775,-4120.6573884355075,0.028295776831622405,0.019435321308163455
2015-07-30,-0.0082958866228827,13.925,143378,213197,-12909322.941799834,-1213779.8518777557,-14123102.79367759,-1014.2264124723584,0.0070737938349841566,0.004757226473507406,-22284778.83872176,-1600.3431841092824,0.011161706706114483,0.007506405737929157,-28241641.9237303,-2028.1250932660896,0.014145301882200126,0.009512915722388634
2015-07-31,0.0022545959070412,13.975,143953,215867,3511389.7391711394,328484.67808228725,3839874.4172534267,274.767400161247,0.0019087299338064994,0.0012728550457515367,6064682.290525539,433.9665324168543,0.00301464042025421,0.0020103421663193277,7670321.934915316,548.8602457900048,0.003812773931699963,0.002542585229747969
2015-08-03,-0.0096451946262487,13.875,140727,221263,-15263033.514040364,-1362629.543808362,-16625663.057848725,-1198.2459861512596,0.008514684361574251,0.005415482869486808,-26206305.780055042,-1888.742758922886,0.013421324684835789,0.008536188874429461,-32890475.121129222,-2370.4846934147185,0.01684456211966942,0.010713425622063873
2015-08-04,0.0126406926406927,14.125,135688,220195,19885998.634934228,1799965.0858124,21685963.72074663,1535.2894669555135,0.011314850738130959,0.006972408396900536,34312535.51313085,2429.206054026963,0.01790288053495492,0.011032067276854438,43022531.79584034,3045.8429589975462,0.02244740108924552,0.013832480115341158
2015-08-05,-0.0085178875638841,13.925,132490,222385,-13522867.154997375,-1194790.222519133,-14717657.377516508,-1056.9233305218318,0.007977381919554924,0.004752673653896764,-23241123.090358656,-1669.0214068480184,0.012597338718756271,0.007505098845911453,-29054362.37838003,-2086.489219273252,0.015748276996552582,0.009382328930787831
2015-08-06,0.0263473053892215,14.475,126810,220496,40296668.22309827,3969885.5061365934,44266553.72923487,3058.138426890146,0.02411590905204752,0.0138693601103428,71227199.31985404,4920.704616224803,0.038803758506622536,0.022316525543433004,89407084.19059265,6176.65521178533,0.04870795057002862,0.028012549940975483
2015-08-07,-0.0132934529744102,14.275,120858,219020,-20540756.081984464,-1964317.2372462137,-22505073.31923068,-1576.537535497771,0.013044544304040865,0.007198144167189165,-36100907.09700294,-2528.9602169529203,0.02092505433610452,0.011546709053752718,-45164796.28218445,-3163.908671256354,0.02617872769081363,0.014445752311461757
2015-08-10,-0.0317273795534663,13.575,121380,233813,-50853419.767435715,-4336737.086172549,-55190156.853608266,-4065.573248884587,0.03349458929712133,0.017388140303937708,-87420066.81960031,-6439.783927779029,0.05305473659399431,0.02754245455889548,-108180774.5904871,-7969.117833553377,0.06565429093387194,0.03408329662402594
2015-08-11,0.0476354849844666,14.475,109266,224441,72839913.4026942,7097529.078778832,79937442.48147303,5522.4485306717115,0.05054132603620259,0.02460534630781235,129506127.81431489,8946.882750557159,0.0818816717968733,0.039862960646927965,161070044.03522766,11127.464182053724,0.10183830452339908,0.04957857157138724
2015-08-12,-0.0123152709359605,14.325,93511,218360,-18857929.558943797,-1834245.4260750306,-20692174.985018827,-1444.479929146166,0.015447165885790612,0.006615130651887552,-33570970.860694505,-2343.5232712526704,0.02506147160497343,0.010732383546678286,-41677712.90743679,-2909.4389464179258,0.031113333687137618,0.01332404719920281
2015-08-13,-0.0125952933377526,14.175,82043,217376,-19495358.133988418,-1827326.8099359788,-21322684.943924397,-1504.2458514232378,0.018334846987838545,0.006920018085820136,-34445333.99824807,-2430.005925802333,0.029618686856920554,0.011178814247213736,-42610537.854271695,-3006.0344165271035,0.03663974277546047,0.013828731858747532
2015-08-14,0.0038487282463186,14.275,62290,215371,5971198.488018197,556005.2700458016,6527203.758063999,457.24719846332744,0.0073406196574623125,0.002123067629640608,10550910.648032531,739.1180839252211,0.011865758290660154,0.003431836616467496,13025668.42549105,912.481150647359,0.014648918777449975,0.004236787453498191
2015-08-17,-0.0089760638297872,13.825,46885,210183,-14094138.984433612,-1269102.2002264815,-15363241.184660094,-1111.265185147204,0.02370193420384353,0.005287131619337453,-24826364.254711088,-1795.7587164347983,0.03830134832963204,0.008543786683198919,-30446384.94260163,-2202.270158596863,0.04697174274494749,0.01047787003990267
2015-08-18,0.011025726695623,14.275,30419,198296,17107944.193259627,1592211.1117798714,18700155.3050395,1309.993366377548,0.043064971444740065,0.006606252099777847,30429496.991247304,2131.6635370400913,0.0700767131411319,0.010749906891919611,37314110.58967362,2613.9482024289755,0.08593143109336189,0.013182052096002822
2015-08-19,0.0362438220757823,15.725,163082,218905,55138625.73235945,5434682.868473105,60573308.60083255,3852.038702755647,0.023620256697585554,0.01759685115806239,99673722.96792784,6338.551540090801,0.038867266406413956,0.028955718417079557,122355348.61810434,7780.944268241929,0.04771185212495511,0.03554484487902026
2015-08-20,0.0995407098121086,17.325,171781,233015,138671371.65584323,17465547.74168845,156136919.3975317,9012.23199985753,0.05246349712632672,0.038676617384535456,269154133.92395914,15535.592145683067,0.09043836131867358,0.06667206894699082,333944175.01023006,19275.277056867537,0.11220843432549314,0.0827211855754674
2015-08-21,0.1408825093035619,19.9,158709,223890,164269951.88986018,33035445.061369985,197305396.95123017,9914.844067901013,0.06247184512473151,0.044284443556661814,378307058.1488229,19010.404932101654,0.11978151794858297,0.08490957582786929,480848771.7886609,24163.254863751805,0.15224880040673058,0.10792467222185807
2015-08-24,0.2544252220960523,25.125,153393,221245,240818853.15338075,81568073.8797546,322386927.03313535,12831.32047893076,0.08364997411179624,0.057995979474929425,717693359.8314469,28564.909844037687,0.18622042625176954,0.1291098548850265,933771876.0644221,37165.04979360884,0.24228647848082274,0.16798142237613886
2015-08-25,0.0068540829986614,25.325,143863,214571,5808580.115577009,2541776.041612741,8350356.157189749,329.7277850815301,0.0022919568275479455,0.001536683825314372,20128091.83254052,794.7913852928142,0.005524640701867848,0.003704095079450691,26489062.99897469,1045.964975280343,0.007270562794327541,0.0048746800605876045
2015-08-26,-0.0594371923817674,23.725,135370,208823,-55155837.67004713,-18144210.308274794,-73300047.97832192,-3089.5699885488693,0.02282315127833988,0.014795161397685453,-162535497.7475452,-6850.811285460283,0.05060804672719423,0.032806785102504434,-210152733.54876938,-8857.860212803767,0.06543444051712911,0.042418029684487664
2015-08-27,0.0144074095248984,24.175,133947,211912,13078458.045922695,4607693.091895473,17686151.13781817,731.5884648528715,0.005461775663903421,0.003452322024485973,40115324.05714958,1659.3722464177697,0.012388274813305036,0.007830477964521923,51939908.94349167,2148.4967505063773,0.016039901979935177,0.010138627121193596
2015-08-28,0.0119628075745548,24.425,129181,214584,10328270.538204828,4220108.420897393,14548378.95910222,595.6347577933356,0.004610854210706958,0.0027757650048155294,34592707.64369917,1416.2828103868646,0.010963553544150182,0.006600132397508037,45032462.16692676,1843.7036711126614,0.014272251113651864,0.008591990414535386
2015-08-31,0.077534231137657,26.425,125835,219524,64294590.102636464,29303822.92961786,93598413.03225432,3542.0402282783093,0.02814829124073834,0.01613509333047097,231862402.75313824,8774.357720080918,0.06972907156260912,0.039969924564425385,301278891.41959023,11401.2825513563,0.0906050188847006,0.05193638304402389
2015-09-01,0.1149292217018365,29.725,119960,220182,81634801.91974963,56291449.36898739,137926251.28873703,4640.075737215711,0.038680191207199996,0.02107381955480335,389548828.5229399,13105.090951150207,0.10924550642839452,0.05951935649213018,514328877.06940943,17302.90587281445,0.14423896192742955,0.07858456128482096
2015-09-02,-0.1012790642385049,25.975,109746,219959,-80344213.11956348,-39326434.51472015,-119670647.63428363,-4607.147165901199,0.04198009190222148,0.0209454815029219,-304604623.21080804,-11726.838237182215,0.10685435676181561,0.053313745912566504,-395184529.6156363,-15214.0338639321,0.138629506897127,0.06916758970504548
2015-09-03,-0.0059520646224159,25.625,102743,218048,-4724703.078270464,-2275873.060463239,-7000576.138733704,-273.19321517009575,0.002658995894319766,0.0012529040173268995,-17773875.952703826,-693.6146713250274,0.006750967670060514,0.003181018268110817,-22985350.25295767,-896.9892781642017,0.00873041743149608,0.0041137239422705165
2015-09-04,0.0850013415615777,28.025,96208,219090,62517104.50070749,37295638.014984824,99812742.51569232,3561.5608390969605,0.03701938340987195,0.016256154270377292,271645227.9455471,9692.960854435223,0.10075005045770855,0.0442419136173957,353735241.22782594,12622.131711965243,0.131196280059509,0.0576116286090887
2015-09-08,-0.0973719509165877,24.625,85506,211293,-77793125.30255215,-35139777.64021198,-112932902.94276413,-4586.10773371631,0.05363492308979849,0.021704967669143368,-284448013.02019846,-11551.188345997907,0.13509213793181657,0.054669053617478605,-362347306.0434156,-14714.611412930582,0.17208864188396816,0.06964078986492966
2015-09-09,0.0333204611904893,25.825,76869,209961,25985888.165392306,12543028.513811385,38528916.67920369,1491.9232015180519,0.01940864589780083,0.007105715830644986,99332173.05100828,3846.3571365346866,0.05003781936196239,0.018319388536607688,126597125.3129683,4902.115210569925,0.06377232968517771,0.023347741773805254
2015-09-10,-0.036963625649542,24.7,67666,211742,-29561870.06822493,-13217484.976363841,-42779355.044588774,-1731.9576941129058,0.02559568607739346,0.008179566142347317,-107919376.40549318,-4369.205522489603,0.06457017590059413,0.020634571896409794,-136756065.70360106,-5536.68282200814,0.08182370499228771,0.02614825033299081
2015-09-11,-0.0220932827493862,23.8,56104,210029,-18071801.00626965,-7513224.556694951,-25585025.5629646,-1075.001074074143,0.019160863290926547,0.00511834591448868,-63233997.768419065,-2656.890662538616,0.04735652827852945,0.012650113377384153,-79686895.07080272,-3348.1888685211225,0.05967825589122206,0.015941555063925087
2015-09-14,-0.0022866289372892,23.725,44672,212039,-1866243.6869454433,-777865.8355015672,-2644109.5224470105,-111.448241199031,0.002494811989591489,0.0005256025599018624,-6586241.849242894,-277.60766487852027,0.006214354962359426,0.0013092292685709717,-8242857.768674627,-347.4334149072551,0.007777431386713268,0.001638535434081726
2015-09-15,-0.103909524082898,22.575,33491,221807,-93412559.32468471,-28452782.472450465,-121865341.79713517,-5398.243268976087,0.1611848935229192,0.024337569458926397,-276192246.95824265,-12234.429544108201,0.3653049937030307,0.05515799566338394,-340196040.95916706,-15069.592069066093,0.4499594538552475,0.06794011040709308
2015-09-16,-0.0709914320685434,18.975,199451,234867,-67653519.09385414,-17071739.3386626,-84725258.43251674,-4465.099258630658,0.022386948466694367,0.019011181897119044,-182114371.6127079,-9597.59534190819,0.04812006629151115,0.040863958503783805,-221972464.26560467,-11698.153584485095,0.058651767022903346,0.049807565918094474
2015-09-17,0.0750553039081429,20.425,186365,226134,71489016.54257217,17742447.301932257,89231463.84450443,4368.737519926777,0.023441834678865545,0.019319242218891353,191289147.22130537,9365.441724421316,0.050253222034294616,0.04141545156597998,232504750.12347502,11383.341499313343,0.061080897697064054,0.05033892072538116
2015-09-18,0.0531450703534834,21.525,176578,220563,44580688.17237013,15732805.394235037,60313493.566605166,2802.020607043213,0.015868458171704364,0.012703946750104111,143917683.33271918,6686.071234969532,0.037864690023499716,0.030313657480944365,177231230.2127033,8233.73891812791,0.04662947206406183,0.037330553710857715
2015-09-21,-0.0822964723426067,19.675,172383,221962,-74010128.55589089,-21245366.750383206,-95255495.30627409,-4841.4483001918215,0.02808541619644525,0.021812059272271027,-214828351.56695974,-10918.848872526543,0.0633406360982611,0.04919242425517225,-260574027.63638878,-13243.915000578845,0.07682842856069824,0.059667488131206446
2015-09-22,0.100106604396162,21.775,158897,212153,83990909.35422188,28565269.737206437,112556179.09142831,5169.055296965709,0.03253085518899482,0.024364752310670645,267869888.6346773,12301.717044072437,0.07741944180237788,0.057985119437728605,326478835.6321298,14993.28751467875,0.09435853109044695,0.07067205042907124
2015-09-23,-0.0281820281820279,21.125,151282,208748,-24107299.501032922,-7686918.699307249,-31794218.20034017,-1505.0517491285289,0.009948650527680285,0.007209897815205553,-74337496.61950558,-3518.9347512191994,0.023260763020182172,0.01685733396832161,-90171273.174007,-4268.462635455952,0.028215271053105805,0.020447921108015178
2015-09-24,0.0328305657325023,21.875,140344,202761,27398490.0369779,9399379.971004885,36797870.00798278,1682.18834322207,0.011986179268241392,0.00829640977910974,88195442.99018633,4031.791679551375,0.028727923385049415,0.01988445351695531,107060469.7776618,4894.192904121683,0.034872833210694315,0.024137742978786268
2015-09-25,0.0214032012546703,22.325,132325,199686,17404512.32150169,6461838.492878593,23866350.814380284,1069.0414698490608,0.008078907763831935,0.005353612520903122,58767456.20871779,2632.3608604128913,0.019893148387779266,0.01318250082836499,71399572.71338473,3198.1891472960688,0.024169198165849753,0.016016090999349322
2015-09-28,0.068996699371524,24.075,129141,202608,52071745.304678336,23741538.261645287,75813283.56632362,3149.0460463685827,0.024384556774135112,0.015542555310592784,200732868.57156032,8337.813855516524,0.06456364636727704,0.041152441441189506,244062909.12688228,10137.607855737582,0.07850030475013808,0.05003557537578764
2015-09-29,-0.0061893255330873,23.875,123788,200654,-4663901.4858234925,-2133189.6135428045,-6797091.099366297,-284.69491515670353,0.0022998587517102102,0.0014188349853813207,-18056671.826562487,-756.3003906413607,0.006109642216057781,0.003769176745249836,-21906454.942846477,-917.5478510092765,0.00741225200350015,0.00457278624402841
2015-09-30,-0.0312032485573841,23.025,116487,197680,-24624172.675603695,-9769738.497460846,-34393911.173064545,-1493.763786018004,0.012823437688480295,0.0075564740288243835,-87465321.9281312,-3798.711050081702,0.03261060075443356,0.019216466259013062,-105350192.95181665,-4575.469835040897,0.03927880222720902,0.023145840929992396
2015-10-01,-0.0334084581731405,22.225,111998,201008,-26690934.590132054,-10239621.035564616,-36930555.625696674,-1661.6672947445072,0.014836580070577218,0.008266672444601744,-93114864.52580193,-4189.645198011335,0.03740821441464433,0.02084317638109595,-111774616.75174928,-5029.2291001911935,0.04490463312015566,0.02502004447679293
2015-10-02,-0.0482578636509318,21.075,109475,206712,-40568993.085174814,-13230297.042194327,-53799290.12736914,-2552.753979946341,0.023318145512183978,0.012349326502314047,-129125436.52315387,-6126.94835222557,0.055966644002973916,0.02964002260258509,-153777629.88904703,-7296.684692244225,0.06665160714541425,0.0352987958717647
2015-10-05,-0.0527862062322398,19.875,110637,216214,-46911603.60927097,-12856256.843785277,-59767860.453056246,-3007.187947323585,0.027180671450993656,0.013908386817336457,-136834026.26906165,-6884.730881462222,0.06222810525829715,0.031842206709381544,-160951855.13953817,-8098.206547901292,0.0731961870613022,0.03745458919358271
2015-10-06,0.0228995979848352,20.325,108277,215258,20104525.05365399,5697710.912532477,25802235.966186464,1269.4827043634177,0.011724398573689867,0.005897493725498786,59797407.44641612,2942.061866982343,0.02717162340092857,0.013667607554573316,70276205.82383457,3457.6239027716883,0.03193313356272974,0.016062696405112417
2015-10-07,-0.0393328354493403,19.475,104198,220523,-35313815.03830795,-9291351.862563837,-44605166.90087178,-2290.3808421500275,0.02198104418654895,0.010386131342989291,-101284845.6267257,-5200.762291487841,0.04991230437712663,0.02358376355975495,-118491176.66850278,-6084.2709457511055,0.05839143693498057,0.027590187625558812
2015-10-08,-0.0411761655344086,18.425,99852,224294,-38796771.51719097,-8800648.732138833,-47597420.249329805,-2583.3063907370315,0.025871353510565954,0.011517501095602341,-103692023.37022749,-5627.7895994696055,0.05636131073458324,0.025091128605623,-120460516.82985526,-6537.884224144112,0.06547574634603325,0.029148725441358714
2015-10-09,-0.0098415616719839,18.175,95348,226073,-9272860.029699394,-2098497.180193611,-11371357.209893005,-625.659268769904,0.006561849947244871,0.002767509913921185,-24803691.167351566,-1364.714782247679,0.014312988025419296,0.006036611104588691,-28757179.53071703,-1582.2382135195064,0.01659435136048482,0.006998793369926999
2015-10-12,-0.0693269283257819,16.725,92884,239907,-69374662.45480543,-13002036.80724434,-82376699.26204978,-4925.363184576968,0.05302703570665527,0.020530302094465637,-171498551.5820663,-10254.024010885878,0.11039602096040091,0.04274166243955315,-196515211.8824218,-11749.788453358553,0.12649959576846984,0.04897643025571806
2015-10-13,0.0885920196871155,18.275,76040,218042,83663440.66814746,18186441.808273613,101849882.47642107,5573.180983661892,0.07329275359892021,0.025560125955833703,221303767.22098985,12109.645265170444,0.1592536200048717,0.05553813148462426,254299770.34973443,13915.17211216057,0.18299805513099118,0.06381876937544405
2015-10-14,0.0026888948642107,18.325,68449,211551,2480065.4417284643,574852.311762951,3054917.753491415,166.70765366938144,0.0024355016679481283,0.0007880258361784224,6774307.385105709,369.67570996484085,0.005400746686800988,0.0017474543252683316,7785151.953976493,424.8377601078578,0.0062066320926216275,0.002008204925090677
2015-10-15,-0.0847757354911312,16.575,63880,226531,-83837050.93342008,-15572124.666000588,-99409175.59942067,-5997.536989406978,0.09388755462440479,0.026475568418481258,-207589410.34006685,-12524.247984317759,0.1960589853525009,0.05528712619605157,-236512598.1005868,-14269.236687818207,0.22337565259577657,0.06299021629630473
2015-10-16,-0.0084780447874643,16.1,52972,222391,-8448772.637950502,-1514132.9554393461,-9962905.593389848,-618.8140120117918,0.011681907649546774,0.0027825497075501786,-20644780.363885246,-1282.2844946512573,0.024206835585804904,0.005765901024102852,-23453854.69799476,-1456.761161366134,0.027500588261083855,0.006550450159251652
2015-10-19,-0.0647761369653469,15.275,40554,228433,-69209362.56774613,-9995734.893861393,-79205097.46160753,-5185.276429565141,0.1278610353988544,0.022699331662085345,-156240743.84844816,-10228.526602189731,0.2522199191741809,0.04477692190791056,-175499655.4451583,-11489.339145345879,0.2833096401180125,0.05029631946936686
2015-10-20,0.0668215788482069,16.075,31440,207441,68594347.2521138,11003033.059563832,79597380.31167763,4951.625524832201,0.15749445053537536,0.023870042686027357,161406564.99777117,10040.843856782032,0.31936526262029363,0.04840337183479655,181509845.87626517,11291.436757465952,0.35914239050464225,0.05443203974848729
2015-10-21,0.0704845814977974,18.225,167078,221072,67439041.2552612,13211263.52087785,80650304.77613905,4425.256777840277,0.026486172792589552,0.02001726486321324,172742459.7666881,9478.32426703364,0.056729936119858035,0.04287437697688373,194982401.9582833,10698.622878369455,0.06403370209345009,0.048394291807055866
2015-10-22,-0.1194847903535216,16.025,174790,235828,-123802673.91379537,-18297545.938860975,-142100219.85265633,-8867.408415142361,0.050731783369428234,0.03760116871254627,-283309063.8966521,-17679.192754861288,0.10114533299880593,0.07496647028707909,-316816247.2291257,-19770.124632082727,0.11310787019899723,0.0838328130335784
2015-10-23,0.0346165787022665,16.6,170473,236251,35391596.8870136,5372742.44549255,40764339.33250615,2455.6830923196476,0.014405114547873549,0.010394381790213153,81948817.88783242,4936.675776375447,0.02895869595992003,0.020895893673996923,91549253.76728348,5515.015287185752,0.032351253789079513,0.023343881241500573
2015-10-26,0.0192437289404716,16.925,158788,226881,19046589.89113168,3177341.2669087844,22223931.158040464,1313.0830817158323,0.008269410041790515,0.0057875409651572075,45995919.45563802,2717.631873302099,0.017114844152594018,0.011978225912712387,51243247.976177946,3027.6660547224783,0.019067348003139268,0.01334473162019948
2015-10-27,-0.0252273393957171,16.475,154250,228548,-25457832.326121937,-3993096.6339102127,-29450928.96003215,-1787.6132904420122,0.011589065092006561,0.007821609860694525,-60099218.30223256,-3647.9039940657094,0.02364929655796246,0.015961215998677343,-66739680.99304266,-4050.9669798508444,0.026262346708919575,0.017724797328573624
2015-10-28,-0.0277777777777779,15.975,157834,240178,-28859821.955981262,-4146567.575523635,-33006389.531504896,-2066.1276702037494,0.013090510727750354,0.008602485116054548,-66014696.991522,-4132.375398530328,0.026181782116212783,0.01720547010354957,-73033074.65743926,-4571.710463689468,0.02896530825861011,0.019034676213847513
2015-10-29,0.0113986444855205,16.175,152406,238520,11680279.054180779,1745554.563869296,13425833.618050074,830.036081486867,0.0054462165629100365,0.0034799433233559745,27158533.346657526,1679.0437926836182,0.011016913984250084,0.00703942559401148,30023301.833088882,1856.154672833934,0.012179013115191883,0.007781966597492596
2015-10-30,0.0252202977818292,16.625,144525,235943,25421482.397708062,3980693.3117408594,29402175.709448922,1768.5519223728675,0.012236996522213233,0.007495674473804552,60279892.25808033,3625.858180937163,0.025088103656372,0.015367517497603926,66598104.885193035,4005.901045725897,0.027717703135968844,0.016978257654288946
2015-11-02,-0.0431824903874593,15.875,141435,242265,-45765900.0497365,-6115123.790906876,-51881023.840643376,-3268.0959899617874,0.023106699119466802,0.01348975704274983,-102815036.22331381,-6476.537714854413,0.04579161957686862,0.02673327849608657,-112635646.4539594,-7095.158831745474,0.05016550946898204,0.029286767926631888
2015-11-03,0.0168080185042405,16.125,129739,235453,17468319.77941986,2492113.4801242254,19960433.259544086,1237.8563261732766,0.00954112738785775,0.0052573393678283,40249952.887785904,2496.121109320056,0.019239558724208263,0.010601356148870712,44083152.0357925,2733.83888594062,0.02107183565420282,0.01161097495440967
2015-11-04,0.0332829046898641,16.725,122171,233080,33460192.80424428,5229061.475865562,38689254.280109845,2313.2588508286904,0.01893459864312063,0.00992474193765527,79949885.17837302,4780.262193026788,0.039127634160535545,0.02050910499839878,87585781.15629835,5236.8180063556565,0.04286465696732986,0.022467899460938977
2015-11-05,-0.0376972530683812,16.025,117163,237652,-38653645.108973555,-5675822.7670489475,-44329467.8760225,-2766.2694462416544,0.023610435429629272,0.01164000069951717,-90324826.21440628,-5636.494615563575,0.04810814519569809,0.023717429752594447,-98660554.58641112,-6156.664872786966,0.052547859586959754,0.02590621948389648
2015-11-06,-0.0212056952438653,15.675,115274,249244,-22196829.787037015,-3057541.476704068,-25254371.263741083,-1611.12416355605,0.013976474864722747,0.006464043923047495,-50740448.47692114,-3237.030205864188,0.028081182277566386,0.012987394705044807,-55262171.853453085,-3525.497406918857,0.03058363036694187,0.014144763392173361
2015-11-09,0.069311515899969,17.025,100616,232094,68589986.58588223,11013596.47124003,79603583.05712226,4675.687697922012,0.04647061797250947,0.020145663816910443,167048497.86929303,9811.952885127344,0.09751881296341879,0.04227577139058892,181576087.5505482,10665.262117506501,0.10599966324944841,0.04595233878302111
2015-11-10,-0.0360438292964244,16.225,92955,232966,-36659741.32946816,-5404694.3830004055,-42064435.712468565,-2592.5692272707897,0.027890583909104295,0.011128530460542695,-86503055.47311407,-5331.4672094369225,0.05735535699464173,0.02288517298419908,-93720793.07755014,-5776.320066412951,0.06214103669961757,0.024794691355875753
2015-11-11,0.0283582089552238,16.775,83628,227361,28175741.000720363,4434718.25255349,32610459.253273852,1943.9916097331657,0.023245702512713035,0.00855024216876758,68304866.42328185,4071.8251221032397,0.0486897345638212,0.017909074652659163,73970645.33915612,4409.576473273092,0.05272846981002884,0.019394603618356238
2015-11-12,0.0834540712836859,18.575,69308,217117,75673256.72928768,15399393.004607795,91072649.73389548,4902.969030088586,0.07074174741860371,0.022582151697419298,205082073.0550803,11040.757634190057,0.1592999023805341,0.05085164972890219,222760749.45615008,11992.503335458954,0.17303202134614987,0.0552352111325182
2015-11-13,0.0663012966180991,20.325,56632,209175,55968223.668786034,13877625.159219151,69845848.82800518,3436.450126839123,0.06068035963481994,0.016428589108828124,167196955.3429386,8226.172464597224,0.145256612243912,0.039326747769079594,181937816.8972503,8951.430105645772,0.15806311106169255,0.042793976840663425
2015-11-16,-0.1016566265060238,18.075,47294,210005,-94569889.48761004,-17017772.18613899,-111587661.67374903,-6173.59124059469,0.1305364579142109,0.029397353589651152,-244339080.37875032,-13518.068070746906,0.2858305085369583,0.06437022009355446,-263007248.63414115,-14550.885124987062,0.3076687344057822,0.06928827944566587
2015-11-17,0.0370422141459323,18.975,30428,195275,32520925.600217324,6855953.476818952,39376879.07703628,2075.1978433220697,0.06820027091238562,0.010627053352052591,90384336.06323507,4763.337868945195,0.1565445599101221,0.024392973339880653,97376012.41025296,5131.805660619391,0.16865405746744416,0.026279890721389792
2015-11-18,-0.0404858299595142,17.775,160982,196526,-38039024.26676388,-6550987.311348098,-44590011.57811198,-2508.5801169120664,0.0155829851592853,0.01276462206991475,-96788273.11041251,-5445.191173581576,0.033824844849620304,0.02770723046101572,-103758848.4082042,-5837.3473084784355,0.03626086959087622,0.02970267195423728
2015-11-19,0.0227625452664255,18.175,157880,197089,20674221.883266937,3935362.3354751295,24609584.218742065,1354.0348951164822,0.008576354795518635,0.006870169796977417,55026804.78722666,3027.6096169038055,0.019176650727792028,0.015361636706786303,58981985.17074479,3245.226144195037,0.020555017381524175,0.016465790298773837
2015-11-20,-0.0399567255679771,17.425,154580,201017,-37495565.4063569,-6458666.435582709,-43954231.84193961,-2522.481023927668,0.01631828841976755,0.012548595511462554,-95732993.95877181,-5494.002522741567,0.035541483521423,0.02733103430427062,-102285244.72046971,-5870.028391418635,0.037974048333669526,0.029201651558916086
2015-11-23,-0.0232296740352194,17.025,157170,210644,-22379872.21962784,-3553424.143675694,-25933296.36330353,-1523.2479508548329,0.009691722026180778,0.0072313854221094966,-55529024.08522734,-3261.6166863569656,0.02075215808587495,0.015484023690952343,-58968282.96422766,-3463.6289553144,0.022037468698316475,0.01644304587509922
2015-11-24,0.0244891711946124,17.425,150397,209329,23471595.452939197,3778972.8517260235,27250568.304665223,1563.8776645431979,0.010398330183070128,0.007470907827119978,58662018.181749456,3366.543367675722,0.022384378462839832,0.016082546458807533,62205382.95446933,3569.892852480306,0.02373646317732605,0.017053981304455217
2015-11-25,-0.0353125232809358,16.775,151341,218216,-34301475.249067456,-5285157.825222082,-39586633.07428954,-2359.858901596992,0.015592991334780343,0.010814325721289878,-84367366.34394015,-5029.351197850382,0.033231914668532536,0.02304758220226923,-89267385.78985938,-5321.453698352273,0.035162009622985664,0.024386175616601318
2015-11-27,0.0206328431749942,17.175,144060,214840,19850698.29676981,3137718.3134545865,22988416.610224396,1338.4813164613913,0.009291137834661886,0.006230130871631872,49484938.57322918,2881.2191309012624,0.020000132798148426,0.013410999492186102,52206635.69329614,3039.687667731944,0.02110015040769085,0.014148611374659953
2015-11-30,-0.012489654653525,16.975,136976,214138,-12086541.823403332,-1877688.3829579556,-13964230.206361288,-822.6350637031687,0.006005687592740106,0.0038416117816696183,-30066288.784815595,-1771.2099431408303,0.012930804981462667,0.008271348117292729,-31560791.227726027,-1859.2513241664817,0.013573555397781229,0.008682491310120024
2015-12-01,-0.0442350079805426,16.125,137932,229599,-44624514.44174808,-6098348.4597558705,-50722862.90150395,-3145.603900868462,0.022805468643015848,0.013700425092741964,-105829036.88194835,-6563.041046942533,0.047581714518331736,0.028584798047650614,-110763918.13392846,-6869.080194352153,0.049800482805673466,0.029917726968985724
2015-12-02,0.0334522393975424,16.775,127055,223449,32416875.444115534,4952454.0967049105,37369329.54082044,2227.6798534021127,0.017533193132124772,0.009969522590846738,80360033.56489027,4790.463997907021,0.037703860516367094,0.02143873545152147,84070540.7574439,5011.656677045837,0.039444781213221335,0.02242863775199637
2015-12-03,0.0717728976968397,18.325,116166,221807,64439158.91327144,12127543.645022195,76566702.55829364,4178.2648053639095,0.03596805266053673,0.018837389286018517,174727580.8400291,9534.92937735493,0.08208020743896606,0.042987504349975114,182883380.81595963,9979.993496096024,0.08591148439385038,0.04499404210009614
2015-12-04,-0.0856225472707812,16.225,114936,225912,-84263168.44386798,-11866416.112676175,-96129584.55654415,-5924.781790850178,0.05154852953687425,0.026226060549462527,-203036888.67426592,-12513.829810432413,0.10887650353616285,0.055392497124687544,-211576821.2517171,-13040.173883002593,0.11345595708048474,0.057722360401406714
